    0.12770E+03    0.12058E-03
    0.13028E+03    0.11398E-03
    0.13291E+03    0.10773E-03
    0.13559E+03    0.10182E-03
    0.13833E+03    0.96225E-04
    0.14113E+03    0.90934E-04
    0.14398E+03    0.85929E-04
    0.14689E+03    0.81195E-04
    0.14985E+03    0.76716E-04
    0.15288E+03    0.72480E-04
    0.15597E+03    0.68473E-04
    0.15912E+03    0.64683E-04
    0.16233E+03    0.61098E-04
    0.16561E+03    0.57708E-04
    0.16896E+03    0.54502E-04
    0.17237E+03    0.51470E-04
    0.17585E+03    0.48602E-04
    0.17941E+03    0.45891E-04
    0.18303E+03    0.43328E-04
    0.18673E+03    0.40904E-04
    0.19050E+03    0.38612E-04
    0.19435E+03    0.36445E-04
    0.19828E+03    0.34396E-04
